External_Id__c,Type,Reason,Priority,Origin,Subject,Description,Account.External_ID__c,Asset.External_ID__c,CreatedDate,Status
594ecabb-5c6e-48ae-b509-4c52d499c10c,Mechanical,Return,Medium,Web,natoque penatibus et,nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget,092278b2-4ec3-4ed3-93af-db27e645ff01,30bae100-064b-4f33-95f5-1678d36b4964,2020-06-18T10:15:57Z,New
61811312-605e-4c91-b671-9f35607df376,Electrical,Installation,Medium,Web,massa tempor convallis nulla,blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin,32cbc0de-b7d1-4801-8c83-980c3a486112,bd73355d-5d16-4afe-bc5f-9200eeaa8507,2020-06-05T13:57:47Z,Working
e182a766-4245-4d80-b13e-605374f00bac,Electronic,Loyalty Scheme,Low,Email,faucibus orci luctus et ultrices,posuere cubilia curae donec pharetra magna vestibulum aliquet,0f89f344-2ba7-4987-80df-1691017eb7e1,8f4607aa-189f-47c3-9b6e-52d3b9f2f258,2020-06-08T13:46:16Z,New
c462e00c-079d-4135-9012-7630321e9ef1,Mechanical,Refund,Low,Social Media,ipsum dolor sit amet,tortor risus dapibus augue vel accumsan tellus nisi,f8ac602e-8972-4873-834e-8918a8bf39e9,c71a6401-6f26-4c17-ab64-cc2ab63b0466,2020-06-22T14:05:48Z,Working
7be65ba6-8f3a-4809-b94e-814459eeffbc,Mechanical,Billing,Low,Social Media,consequat metus sapien,pede justo eu massa donec dapibus duis at velit,f4501e8c-d8ce-4378-aba1-b9e80a1f8799,ee740241-de1c-4b6d-8a17-5582f4108235,2020-05-16T17:21:30Z,New
8c185b50-8d88-41a1-a707-50e88402128b,Mechanical,Other,Medium,ChatBot,sapien varius ut blandit non,potenti nullam porttitor lacus at turpis donec,5c512423-dd2c-4b44-b26f-30a527656890,a4273f09-6f23-42b8-b519-40f83813ac85,2020-06-16T16:46:30Z,Working
d10188da-e6d2-4dd1-ac3b-38b975a7c97f,Mechanical,Billing,Low,LiveAgent,quis turpis eget elit,amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed,6cf1551c-a66b-4376-b7f3-c89fedcdbbc6,8e5035e0-0ac6-4b82-a1a0-eebea9361b80,2020-06-23T01:58:49Z,Working
ead302e7-70e6-4fe1-959f-80bb9763f9bc,Electrical,Feedback,Low,LiveAgent,iaculis congue vivamus metus,donec posuere metus vitae ipsum,7981e000-80f8-4c14-b342-ceffd1bb0b93,4517e027-7203-459b-855b-4128fd8aa0b7,2020-05-30T15:00:55Z,Working
77feae94-eff1-4ce6-9135-fc68b9c46ad2,Electronic,Feedback,Low,LiveAgent,dui luctus rutrum nulla,a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra,4e59a65a-d009-4dd2-b151-3007e0155757,4778ab07-a500-4767-b61f-251fa2729d9c,2020-06-02T21:47:35Z,Working
01d292c8-5480-40fa-bf3e-890d45d79c15,Electrical,Billing,Low,Email,aliquam convallis nunc proin,nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et,e073377a-ec86-4fe8-8585-017422b050d5,322edbc0-a7d4-45a8-8938-cc7939d14ed6,2020-06-22T01:45:27Z,Working
80da5db7-d73c-4a2a-9a4d-6ade65cb1e8d,Mechanical,Refund,Medium,LiveAgent,potenti in eleifend quam a,odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae,58925379-c2e4-4d33-8e75-dc026acb32a1,460dea63-766d-466a-bf29-bae8e977ff6b,2020-05-16T08:55:31Z,New
c08d9e8c-c590-40bb-8ac9-35d3490efb80,Electronic,Other,Low,Web,ac neque duis bibendum morbi,nec nisi volutpat eleifend donec,98e97e65-da7e-4bda-9b7f-642d58e49592,c7bc042c-1058-4a3d-a2ed-6ef6ccc89664,2020-05-20T08:10:57Z,New
f144f107-8f23-4328-bf3b-74e5ad1a2902,Mechanical,Refund,Low,LiveAgent,etiam vel augue vestibulum rutrum,vulputate luctus cum sociis natoque penatibus et magnis,ae1b3efb-2aea-46ec-9799-c84aae406961,2278a55c-d4b2-4c53-be91-350322a940d2,2020-06-12T01:11:55Z,Working
e140a31d-a2bf-448e-96e1-a2728d72a1d5,Mechanical,Loyalty Scheme,Medium,Phone,feugiat et eros vestibulum,libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse,e0e88130-a268-4573-bd41-781828a637f1,8e4c6e05-42ce-4e12-852a-514894432de9,2020-05-14T18:35:39Z,Working
dd82e250-42aa-4ea1-9f41-24db3b874d82,Mechanical,Other,Medium,LiveAgent,congue risus semper porta volutpat,magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis,eea632b4-aa55-430d-b1a2-484e6f43698f,4ab9f520-82f9-4cfb-a5a0-ef9fd1562e56,2020-06-14T10:32:49Z,Working
a34e40ea-8c04-4d04-994c-51a1f59d1723,Other,Other,Low,Web,at velit vivamus vel nulla,convallis nunc proin at turpis a pede posuere nonummy integer non velit donec diam neque,6b4020c0-40da-4049-90fd-e100ea4fc7dc,075e9cef-8bd6-42b9-bffa-0434e294484c,2020-06-17T10:41:47Z,New
0ef9daa3-bd9f-4c8b-9080-608d11f876a3,Electrical,Loyalty Scheme,Low,Email,natoque penatibus et,felis donec semper sapien a libero nam dui proin leo odio,f8ac602e-8972-4873-834e-8918a8bf39e9,741c1394-cb33-4192-ac23-48bab16fffd1,2020-06-22T22:35:06Z,Working
ab5bc985-bb82-450c-8968-1ef2dcf11d8a,Mechanical,Equipment Design,Low,LiveAgent,blandit ultrices enim,eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id,d2182a3f-2730-4d63-9d94-c41a9fe704c8,37206b79-b31c-42ff-bdbb-11686daf5590,2020-05-25T22:45:17Z,New
57635099-fa74-4609-84fe-37fcdd90422d,Electrical,Refund,Low,Social Media,vestibulum sed magna at,morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede,40ae8eda-01cd-4ff6-b2b2-9fe8ed59cd76,96fa7c93-0a9e-4b9a-b54f-867bfb58be6c,2020-06-11T13:07:13Z,New
dc4a7844-dc21-48a6-9753-3a67797aecd4,Mechanical,Installation,Low,Web,ipsum dolor sit,iaculis diam erat fermentum justo,b0bad13c-751e-49bf-a2ae-13a324b82228,d13dedd4-2338-4e40-bbe2-0327f58f335f,2020-06-01T20:04:45Z,Working
9e40f9b0-1c7f-4a26-ae4a-dc1b7cdd3bbb,Structural,Feedback,Low,Email,curae mauris viverra,morbi a ipsum integer a nibh in,10457ff2-a102-4ad2-90f8-28aaa2756ec2,55425498-4b74-4be3-ba47-66db65178b8d,2020-05-22T01:15:04Z,Working
6357507d-98c0-4701-9a60-ce3a984274f7,Mechanical,Installation,Low,Email,ut odio cras,nisl ut volutpat sapien arcu sed augue aliquam erat volutpat,8ee23977-ffad-41c4-b812-7331e17e5ba1,3adb83e7-b79b-4d85-8db4-de184ee169f2,2020-06-08T00:16:55Z,New
a1f1cdaf-0699-4ffc-b466-704075a5790b,Mechanical,Billing,Medium,ChatBot,aliquam erat volutpat in congue,blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede,c6f8752a-5671-4746-9865-3185e8d707a9,79e3be5c-9b46-4ce2-a99f-cdf2eb6fa30d,2020-06-25T12:44:41Z,Working
214f7278-847d-409a-a472-b30216713979,Mechanical,Installation,Medium,LiveAgent,interdum in ante vestibulum ante,vulputate elementum nullam varius nulla facilisi cras,86261d40-23cb-4715-adbf-a405353ed1fb,f0a8fa4e-0033-4989-90d4-e454bc1865b4,2020-05-20T21:03:15Z,Working
3dd7f00e-2157-4fb6-a2c7-56da04ab7ef4,Other,Feedback,Medium,LiveAgent,dis parturient montes nascetur,quisque erat eros viverra eget congue eget semper rutrum nulla nunc,d6cdb4f1-133c-4a28-92ec-14f7125a83ed,fbf82826-f826-425b-a9c4-ab806aafefac,2020-06-07T08:09:15Z,Working
957e7d2f-dc17-4653-932e-c53481f17906,Mechanical,Feedback,Low,ChatBot,mi integer ac neque duis,hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc,d6c74187-1e82-47a6-8d5f-8c2592ba3a4d,b448feae-90cd-4338-b55b-f42219b7e602,2020-06-29T20:20:55Z,New
d97432ce-b547-4370-beea-0ec578d324ab,Electronic,Refund,Low,LiveAgent,vitae mattis nibh,integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo,9be7e253-2a42-475d-8318-2b6327aad892,67fa83b4-c918-413d-9c20-e88b71103ab5,2020-05-16T18:52:12Z,Working
3f25302a-07a7-4928-aa1b-8066e879e22c,Mechanical,Installation,Medium,Email,nullam orci pede venenatis,molestie sed justo pellentesque viverra,103bd5f4-75af-4e9b-9871-8de7ea4cac2e,4e7c3fb7-d5b9-4ad5-939a-f78d5f59ad68,2020-06-22T22:15:39Z,New
b59eb859-1230-442d-b1b2-abb7823bfcad,Electronic,Billing,Low,Phone,bibendum morbi non quam,dapibus dolor vel est donec,ce4a389d-5d57-441b-be5a-53d2ce41b227,da16c88d-df25-49fd-bfeb-b5ee689e8007,2020-06-25T17:54:19Z,Working
83ca5784-5ed9-4691-988f-2a4e1e66b138,Mechanical,Billing,High,Web,leo odio porttitor id consequat,blandit mi in porttitor pede,d6cdb4f1-133c-4a28-92ec-14f7125a83ed,d7f082f7-32f0-4429-a799-953732303c13,2020-06-11T10:03:37Z,Working
666f6855-a140-4b79-b928-743fe601701d,Mechanical,Return,Low,Web,condimentum curabitur in libero,sed vestibulum sit amet cursus id turpis integer aliquet massa,4020c9ed-ff9a-4633-8850-57286f68e668,ef4f7be3-73f7-4569-9703-2cec56b72f87,2020-06-16T14:29:42Z,Working
edddd76f-e890-4b8c-8254-a99297a15e3f,Mechanical,Feedback,Low,Email,justo sit amet,ante vestibulum ante ipsum primis in faucibus orci,e42018e8-5666-49d5-8daa-e45597119419,7bdeabb2-46ef-4bea-aa97-89d027be4ead,2020-06-20T18:10:01Z,New
6b287253-17fd-4cce-8730-7532843307b5,Mechanical,Refund,Medium,Social Media,tincidunt ante vel ipsum,lorem integer tincidunt ante vel,e8870822-8374-45b3-b899-98385dd47d59,02a6c1e2-e830-48c0-bc23-130d307c335e,2020-06-08T09:10:31Z,New
c44aeb92-0c9d-447c-9a13-15e3629c3cf4,Electrical,Billing,High,Social Media,proin interdum mauris non,ligula sit amet eleifend pede libero quis orci nullam molestie nibh,4c195b32-6982-4c43-933e-18ef3ddbdf78,4a762daf-3261-4a98-b495-1cf4e0539d41,2020-05-14T04:02:57Z,Working
7f87338b-33e4-4cbb-be6b-6c217938bee2,Mechanical,Breakdown,Low,Social Media,integer pede justo lacinia,faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam,a0f0b832-1f73-4139-af5c-2136b6ca2478,c0804a0a-22f2-4e7f-8c93-a8c2ea595c97,2020-06-24T04:31:09Z,Working
09d2afcf-5220-401a-9538-568ece463a01,Mechanical,Breakdown,Medium,Phone,cum sociis natoque penatibus,sit amet eleifend pede libero quis,0b85b453-809f-41e0-ad61-fa8a506e5b57,1fcd80de-ce3d-43c1-a507-aa3172b4380b,2020-05-24T01:59:25Z,Working
3dd52a69-fa82-44e1-9f42-f83ca1f98607,Mechanical,Feedback,Low,Phone,primis in faucibus orci luctus,elementum pellentesque quisque porta volutpat erat,c3a37e80-adf5-4e04-affc-2fb869d18de4,fa136090-75af-46d9-93b8-a99c840172f6,2020-06-01T05:53:33Z,Working
53177bc1-d8cf-407b-92c3-c5003a20b570,Electronic,Performance,Low,Email,dui maecenas tristique est et,libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu,fedca6c8-b63a-49b3-bd6e-de0aa27665a2,efbd2d63-9cf5-4bdf-907e-c774642598f5,2020-05-20T20:00:20Z,Working
550a5f30-9e56-498f-af4a-582dcc17e9e2,Electrical,Breakdown,Low,ChatBot,gravida sem praesent id massa,primis in faucibus orci luctus et ultrices posuere,8eaf6dd2-4acd-4e5f-8fca-d406eb22f0c8,c7fa51f2-4a89-47f5-a158-f2a0d81c1277,2020-05-30T08:47:38Z,Working
cb736d58-0f77-4ce2-98b3-1963ceec2f39,Mechanical,Breakdown,Medium,ChatBot,lorem id ligula suspendisse ornare,accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend,835008d8-0853-47a0-8032-ca8ac629dad8,61e3a60d-97e7-4b8c-878e-56919d337227,2020-05-15T15:55:07Z,New
017d7c55-d92d-4cd9-be56-60e324bc34e4,Mechanical,Installation,Low,Social Media,nulla nisl nunc nisl,ligula sit amet eleifend pede,1ba68b0e-4cf3-4b6f-b2a7-eb17adac5889,dc010f3a-526e-4a9c-8760-26a6aa782e68,2020-05-17T07:02:19Z,Working
f94a15db-861a-4c03-923b-2ff6eba99d66,Electronic,Feedback,Low,Web,massa donec dapibus duis at,ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae,9b3014a7-eb52-4691-9099-ffbefc394c8a,98f345bb-da5d-43d3-9c17-6a8af825fb0e,2020-06-07T13:40:51Z,Working
5bf480ef-7c7a-4a26-9498-f7a4a474cfe4,Electronic,Loyalty Scheme,Medium,LiveAgent,curabitur convallis duis,eget congue eget semper rutrum nulla,99a04b87-750b-4abd-83b2-70eaeaa00e80,281637df-a62d-4e6e-a856-7439e56f9408,2020-06-07T14:27:02Z,Working
63bfc577-8972-4666-b157-858c5539685e,Electrical,Address Change,Low,Social Media,sed augue aliquam erat volutpat,rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis,f5152922-5995-4485-a5d3-2192af465d16,e04490aa-c62b-43d5-94f2-96903309c5ca,2020-06-24T17:41:41Z,New
8631c939-3e32-4b18-948d-fc7c5dea154b,Electrical,Loyalty Scheme,Low,LiveAgent,nec condimentum neque sapien placerat,volutpat quam pede lobortis ligula sit amet,2c8e1b6a-2238-41b6-b4c6-347a8fc71507,5838c274-dbbf-43a3-a92d-d3e3e3f3ae1b,2020-06-15T12:39:14Z,New
ef37876c-a342-4bab-9bd0-83d58bf0bd9e,Electrical,Refund,High,Email,in tempus sit amet sem,ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere,da58761c-277c-4215-aa32-77557577ea8f,6d0b2b92-e6c7-415c-9a38-bd4f0fcc1ce1,2020-06-22T12:43:19Z,Working
51c9f243-02c8-4c06-b202-9f1facd38424,Electronic,Address Change,Low,LiveAgent,sapien arcu sed augue aliquam,fringilla rhoncus mauris enim leo rhoncus sed,1de45b5b-d77d-4e36-a67c-9fb39b7f36f8,1489c3ef-ad95-4b90-851c-56594e473f12,2020-06-21T15:33:55Z,Working
827ba3d9-9cf3-4ecf-b0b1-e54e07b2a765,Electrical,Refund,High,Phone,morbi vestibulum velit id pretium,sapien non mi integer ac neque duis bibendum morbi non,9b3014a7-eb52-4691-9099-ffbefc394c8a,02d28d97-5501-45ce-9d25-598dc1c137bd,2020-06-02T04:50:43Z,New
495671ce-1e56-4228-bd87-f202e6669346,Electrical,Loyalty Scheme,Low,Email,nulla suscipit ligula in,in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum,bc203b0b-9adf-4a27-9903-79a00f179263,a84e850e-f103-4a20-886c-ff9708cfbf67,2020-06-23T11:00:31Z,New
60e5040d-54e6-461b-878a-a608444313fc,Electronic,Other,Low,Email,adipiscing lorem vitae mattis nibh,turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis,03ce9c4c-71c9-474e-87a3-0462abdb2610,42681a45-1279-440b-89be-9a1d33e86038,2020-05-24T08:36:58Z,New
2d48730f-c6b7-4387-be7c-1053248ed959,Mechanical,Loyalty Scheme,Medium,Email,sed sagittis nam congue risus,nulla quisque arcu libero rutrum ac lobortis,4646a4a1-7ec3-49c5-be72-b9221395edd0,2f64fe87-10f2-4e80-a116-373078b27c7a,2020-06-21T12:54:48Z,New
635e6fee-3807-4459-96a7-5cec2d89a277,Mechanical,Loyalty Scheme,Low,Phone,eu mi nulla ac enim,amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel,47f24ace-b8ad-4b9e-b81c-ec8db8479676,268efa80-a9d0-4f48-8225-51bcb56a44d5,2020-06-01T15:46:51Z,Working
1daf97ff-dc24-4fe3-886e-535476a28a7c,Electrical,Refund,Medium,Email,nisi nam ultrices libero non,parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et,1891dc20-a074-4520-ac74-4614a31fb042,22e9a1c1-1b94-42ab-b389-85a3d3998042,2020-05-29T18:53:53Z,New
906c0948-bb76-45c6-83e8-ee7edfde3af0,Mechanical,Billing,Low,LiveAgent,eleifend pede libero,tortor sollicitudin mi sit amet lobortis,4936cdd0-6a6b-45e6-9107-1f06f0daabcb,689dc1af-2fc9-44b2-98b8-7210c3300d06,2020-06-24T00:53:53Z,New
85afb405-eeb5-4731-9960-4f1c40921583,Structural,Equipment Design,Medium,Social Media,porta volutpat quam,donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi,be53f326-b54a-42f0-96bb-706374a12c30,dbff2fc4-66a7-4c38-8994-bf15d1069f5a,2020-05-25T02:11:53Z,New
5a60de76-2f10-4cb3-9928-7f34d7f0b4d7,Electrical,Installation,Low,Web,imperdiet nullam orci pede,dui vel nisl duis ac nibh fusce lacus purus aliquet at,e48fc741-3dae-4268-a73d-b411923c584a,e894e4d1-d86f-4619-abff-7d42f6452f41,2020-05-13T03:47:44Z,New
0e440cff-90ea-4ca6-8e2f-52445eec3ee8,Electronic,Return,Medium,LiveAgent,purus eu magna,justo morbi ut odio cras mi pede malesuada in,ddf6a514-91a8-4138-9d02-0264d13b161d,cb6313ab-bb02-48ec-8471-063183b268e8,2020-06-11T23:58:50Z,New
15e337d8-2bb3-43f0-b0fd-2ec30e5bbb92,Structural,Refund,High,Social Media,in felis eu,ultrices libero non mattis pulvinar nulla pede ullamcorper augue,11058746-3aee-46ad-acde-5ada93554cfa,0fe939ab-0b85-48a9-961f-2a0e738f3a60,2020-06-02T18:44:24Z,Working
9ce48813-e7e5-4adf-80ea-cd7ad26dab91,Electronic,Billing,Medium,Social Media,nunc proin at turpis a,vivamus in felis eu sapien,5256cd2f-f65a-4645-9c67-b25a2dfc8fb1,61e1a613-bf3c-43b3-acbf-a8f0108ae9ea,2020-05-18T06:30:53Z,New
0eaf1401-c671-498d-b14e-60167f9fbc70,Electronic,Return,Low,Phone,dui vel nisl duis,nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem,7c9401e5-865c-4ace-b999-54d7b505bbba,bb5052fb-1482-4192-92b5-f7019cf06f45,2020-06-16T15:13:50Z,Working
103c050a-8c8f-485e-98e7-4d77da73b464,Electronic,Performance,Medium,Email,quam fringilla rhoncus,est lacinia nisi venenatis tristique fusce congue diam id,5bf55ce5-c579-4967-b31d-1a58c30df63c,3c88c6e5-3151-4c30-965e-ac89d68c2444,2020-06-01T00:13:16Z,Working
2c90c1b7-7a46-4c76-a9f8-a0debed0d636,Electronic,Equipment Design,Low,Web,metus sapien ut nunc vestibulum,porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor,67499c24-bf2b-48f0-b88e-805b64bd5eb8,3474ed6d-49a6-461d-b071-05216ff692f7,2020-06-12T19:39:25Z,Working
61b69a41-1876-46a8-b0b8-83e265791350,Structural,Billing,Low,Social Media,luctus nec molestie sed justo,morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis,d6cdb4f1-133c-4a28-92ec-14f7125a83ed,66aadaad-aa6c-4f1c-be88-e4c1ebd76101,2020-05-28T16:06:18Z,New
0311bfce-b7f0-4a3b-a9cf-e95f3a207296,Electronic,Return,Medium,Social Media,placerat praesent blandit nam,orci luctus et ultrices posuere cubilia curae donec pharetra,e94b8abf-9034-4b0c-b10a-053e57fe53da,221679b1-8c91-43b0-9fa9-0a94675f1e97,2020-06-07T07:49:50Z,Working
256687dc-9e5c-44e0-9cda-a9b7270ee5c3,Electrical,Other,Low,Email,tincidunt eu felis,rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus,2baed6b9-6696-4d5a-9cc7-d178cb6e7c24,fa0e7102-9d8d-4774-bae5-cdaa9784ac86,2020-05-26T08:00:00Z,New
f9737a63-91d3-452a-b7b1-d77338aba976,Electronic,Billing,Low,Web,donec vitae nisi,lacinia nisi venenatis tristique fusce congue diam id,72eacab6-f6ad-4028-9eeb-4869eabb0045,c345e091-1e0b-48ef-8859-b5e2c5d71521,2020-06-14T16:46:13Z,New
8763bd64-a8c6-472a-8585-822db5b4cadb,Mechanical,Feedback,Low,Email,donec diam neque,maecenas leo odio condimentum id luctus nec molestie sed,b7d45ad6-740c-4171-b114-d249d8e638b3,bf0124b4-d03c-4af7-a74b-79e940c83275,2020-06-27T20:27:03Z,New
e5c0f88d-f7a0-4ae5-9042-26a6f4bfd690,Electronic,Installation,Low,Phone,luctus tincidunt nulla,augue vel accumsan tellus nisi eu orci,3871d52d-3e9b-4fce-bd28-1f4afa156039,bb5052fb-1482-4192-92b5-f7019cf06f45,2020-06-22T14:57:15Z,Working
b8b9a34c-818a-4afc-a204-563b91822ff2,Electronic,Other,Medium,Web,eget rutrum at lorem integer,magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi,df778edd-a3a1-4958-8dc4-7f267056d569,85951faf-ae67-47ad-a9d3-8499dc94db42,2020-05-14T05:36:54Z,Working
b4449df5-edef-42ca-914e-2b6939afa334,Mechanical,Feedback,Low,Social Media,ut nunc vestibulum,posuere felis sed lacus morbi sem mauris laoreet ut rhoncus,b6edb1e4-1a7f-4fe7-8f51-010489b6b5bc,5b07a756-6316-4cd2-b5ce-83026c6b8f7c,2020-05-19T17:10:11Z,New
90a6f405-1ead-4d2c-a5c7-02969205029b,Electrical,Billing,Low,Social Media,quis turpis eget,metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet,e9f1ceeb-5dd8-4b48-a473-bfbeb6499aab,dd68f7d9-7586-48e2-8e94-b2639e9f5a60,2020-05-24T20:22:44Z,New
c854d0e1-4529-4ba3-bd6b-6066c61978f7,Electrical,Loyalty Scheme,Low,Email,sapien dignissim vestibulum vestibulum,mi in porttitor pede justo eu massa,600b0a1f-3803-41da-9fe1-cea5e6a73ff8,591a5500-a54d-43a9-bc94-a77975871e3c,2020-06-08T19:12:41Z,New
f7578b2a-6b81-4af1-9501-5b7f5bcc237b,Electrical,Installation,Low,Web,purus aliquet at,mauris eget massa tempor convallis nulla neque libero convallis eget eleifend,2b0a0784-8447-43c8-aee7-a7b79fcc1677,d2d10f1b-efa3-4f1c-9519-c1b76be91747,2020-06-17T08:01:05Z,New
2f2d12d5-749a-4aa7-89d0-409d3efbdb2a,Electronic,Loyalty Scheme,Low,LiveAgent,duis bibendum felis,ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in,5b02254d-100b-4ef4-bff5-94a2e99e8453,455f007e-8b94-4b80-a202-62e05bde7d9b,2020-06-25T20:30:53Z,New
59cdef0d-e0b5-479b-8ca0-6e8b98acc3b9,Electronic,Feedback,High,ChatBot,curae mauris viverra,mi pede malesuada in imperdiet et commodo,3d31541b-de08-49fc-b0d1-335835975bef,ddfa7bca-0387-460a-b393-4892a7139142,2020-06-06T17:20:11Z,Working
f9be63b9-c137-4986-97f6-80accb7ce5ef,Electrical,Refund,Low,Web,mauris eget massa tempor,nulla tellus in sagittis dui vel nisl duis,2b9f6822-d59a-40b3-8411-831b9ee84e5b,60cf0e6f-479c-4554-a156-b91cbe39b93f,2020-05-17T00:16:27Z,Working
84728c1c-d0ec-4dc1-ab33-96f61a66876f,Electrical,Billing,Medium,Email,sem praesent id massa,sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus,4e59a65a-d009-4dd2-b151-3007e0155757,fd355557-a854-451a-a7ea-5f99d1f5e3cc,2020-06-18T10:15:21Z,Working
aa8dfaf6-adbf-466f-b1f1-a6a805da7f6f,Electronic,Installation,Low,Phone,pellentesque at nulla,nec molestie sed justo pellentesque viverra pede,1ba68b0e-4cf3-4b6f-b2a7-eb17adac5889,f068c516-6624-42d1-9405-5747704a79ba,2020-06-18T05:47:05Z,Working
769415a1-1b98-49be-8e4c-3f52319e01d6,Mechanical,Installation,Medium,Social Media,convallis tortor risus dapibus augue,nec sem duis aliquam convallis nunc proin at turpis a,bf383808-c4c3-403d-b34f-921d6806cdc9,689dc1af-2fc9-44b2-98b8-7210c3300d06,2020-05-18T17:18:09Z,Working
b0c1ac97-fc24-4232-9154-5d0f3063fc33,Mechanical,Loyalty Scheme,Low,Phone,tortor sollicitudin mi,a libero nam dui proin leo odio porttitor id consequat in consequat,0522477b-00ba-4367-a6f9-12c1dc3967ce,89cc7e6a-4aa2-4e43-b0a2-5f3d7d38f6a0,2020-06-13T09:21:42Z,New
6e8954bb-7245-4645-9259-70df365ee98a,Electrical,Loyalty Scheme,Low,LiveAgent,tempus vel pede morbi porttitor,sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci,d972d42d-9e33-445d-8cba-70a6f02d05db,8922708c-c733-4dc6-97fe-276a6baca5ef,2020-05-31T20:30:29Z,Working
65e1e008-2c06-4217-b173-cab788b42d1c,Mechanical,Other,Low,ChatBot,enim blandit mi,ligula in lacus curabitur at ipsum ac tellus,bac601aa-9668-4d48-aac2-a46095cb6909,4ae276e1-811d-43b2-82d4-6e4ee8ae7dbd,2020-05-20T02:12:04Z,Working
fb06b89e-14c2-45d0-86f3-5f1f2b57b936,Electrical,Return,Low,Web,turpis integer aliquet massa id,ipsum dolor sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius,40ae8eda-01cd-4ff6-b2b2-9fe8ed59cd76,d60d64b8-d8e2-4175-bb48-96074fa4cd17,2020-05-17T07:13:18Z,New
b83944b5-741a-4a45-8ca7-9595f58cf16b,Mechanical,Billing,Low,Email,turpis a pede,nulla tellus in sagittis dui,46db2d29-902d-4715-86f5-f332354d2fdd,a84913c8-4895-48af-8980-ca1fb472a473,2020-06-14T12:54:28Z,New
8172c7e7-96a7-45c6-b052-7ef29fe29a96,Electrical,Loyalty Scheme,Low,ChatBot,proin eu mi,posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a,e067de1b-c1f6-488f-af79-6e6323b82dab,0a2d0d4d-167d-40e4-9827-b5d9712078db,2020-05-16T05:15:10Z,New
6a9c2ab7-5706-4395-9c07-bb5017c37e94,Other,Performance,Medium,Email,enim blandit mi in porttitor,sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris,2cd82399-1b97-4ef5-a4e4-9b8c4d97b337,3945736a-fad8-4929-8428-e588f7c122af,2020-06-07T13:37:54Z,New
fb9d854f-8693-465c-a42c-c67e8bc43688,Mechanical,Breakdown,Low,LiveAgent,justo lacinia eget tincidunt,metus vitae ipsum aliquam non mauris morbi non lectus aliquam,e7ebe5c9-3a64-4197-b2aa-37b2ce30f199,39c141a6-f92e-4de0-8597-1309bac2c6e1,2020-05-24T12:33:52Z,Working
5b62b65a-8a14-4a76-8503-616e43bbcef2,Electrical,Return,High,Email,in lacus curabitur,quam suspendisse potenti nullam porttitor lacus at turpis,9151d926-1599-4a4b-bce7-5a7371f14932,dae13c11-985b-4b4b-ac6a-397ba4f73821,2020-06-16T16:17:11Z,Working
a9e12a48-b23e-43dd-a788-ef8447c99edd,Mechanical,Return,Low,ChatBot,ac tellus semper interdum mauris,ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus,5d4870fa-ab71-45ca-804f-c7d24733a5fd,9d56e725-8a67-4e50-adf4-61d6c6593f48,2020-05-16T06:28:45Z,New
