External_Id__c,Type,Reason,Priority,Origin,Subject,Description,Account.External_ID__c,Asset.External_ID__c,IsEscalated,Status,ClosedDate,CreatedDate
f612934b-1e15-4269-bccd-da51e4dc37b2,Electronic,Refund,Low,Phone,consectetuer adipiscing elit proin,in eleifend quam a odio in hac habitasse platea dictumst maecenas ut,e0021083-8924-4e7f-bdb9-2d0542d29591,acdd7d24-8fb8-4c20-abf7-47ae3ccf9726,FALSE,Closed,2020-05-22T00:00:00.000Z,2020-05-05T00:00:00.000Z
c57dcd7f-daf9-408f-8a49-1f2e815ea525,Mechanical,Installation,Medium,Web,sapien iaculis congue vivamus metus,dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis,cfe3aa22-a906-42dc-abf3-5725e506f670,525450ee-92d6-4e12-bbb6-a27b4623c8e0,FALSE,Closed,2020-05-14T00:00:00.000Z,2020-04-17T00:00:00.000Z
f258b8de-ff98-4931-973e-d4d689940fee,Electronic,Other,Low,LiveAgent,dapibus dolor vel est,sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam,af854f5a-c204-47b6-ac7e-cb66580f15c0,77629a3c-373a-493e-9a0f-6cb889e38a9b,TRUE,Closed,2020-02-29T00:00:00.000Z,2020-01-25T00:00:00.000Z
b46bd6df-fa38-4776-9b68-c34543e9a5fc,Electronic,Billing,Low,Web,convallis morbi odio odio,scelerisque quam turpis adipiscing lorem vitae mattis nibh,8327a0a1-38fa-45d0-8dfd-a39d1f149fcd,62b4b11e-1a03-46b2-8d75-248a0a900942,FALSE,Closed,2020-01-30T00:00:00.000Z,2020-01-07T00:00:00.000Z
6d75ba96-8309-4635-93c1-25245716c59c,Electronic,Loyalty Scheme,Medium,Social Media,mattis odio donec vitae nisi,et ultrices posuere cubilia curae mauris viverra diam vitae,e78eed52-07e0-4712-9f8e-b6105be611ee,99a4536b-8463-411b-9cdd-749d58a46782,FALSE,Closed,2019-01-09T00:00:00.000Z,2018-12-28T00:00:00.000Z
1b797827-9c23-4930-ad38-5d3ed65ffae4,Electrical,Equipment Design,Medium,LiveAgent,at ipsum ac tellus semper,fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam,ca795852-ffee-4ca5-899f-9b6ab6328fca,62b4b11e-1a03-46b2-8d75-248a0a900942,FALSE,Closed,2020-02-04T00:00:00.000Z,2020-01-07T00:00:00.000Z
fd1ed9ad-5ce2-4501-a6fc-a6d55b3476b0,Electronic,Loyalty Scheme,High,LiveAgent,rhoncus dui vel,ante ipsum primis in faucibus orci luctus et ultrices posuere,049e3b3d-6156-47a5-afca-94ff262455eb,2b1c99c8-6d82-4a26-99d0-5336b9de837e,FALSE,Closed,2020-05-05T00:00:00.000Z,2020-04-17T00:00:00.000Z
e4d14061-b4f8-48b1-a72a-cc6f7e5da2d0,Electronic,Address Change,Low,Email,volutpat erat quisque erat eros,ut mauris eget massa tempor,af854f5a-c204-47b6-ac7e-cb66580f15c0,d44d415b-bade-45c1-a9f6-868422781665,FALSE,Closed,2020-03-17T00:00:00.000Z,2020-02-20T00:00:00.000Z
d6c9ed81-e088-486c-841a-6241b0ce8732,Mechanical,Other,Low,Social Media,bibendum morbi non quam nec,morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus,8ee23977-ffad-41c4-b812-7331e17e5ba1,77b82882-8ad6-4360-a6c8-7d6629b2da6c,FALSE,Closed,2019-10-02T00:00:00.000Z,2019-09-20T00:00:00.000Z
7b5c3054-aa5d-4059-8b1b-28a134b9cfc8,Mechanical,Other,Low,Web,fusce lacus purus,mattis egestas metus aenean fermentum donec ut mauris,dd2d3458-d50c-4559-9fcf-c6d94b32f140,73e28202-afbf-49f5-93c8-b888e36dab79,FALSE,Closed,2020-02-01T00:00:00.000Z,2020-01-24T00:00:00.000Z
b563daea-547c-4485-8da3-56ce993cde1d,Electrical,Feedback,Medium,Email,nisl aenean lectus pellentesque eget,sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus at,a79c7eba-905d-4bf3-b8e9-fe49c7e29f23,0840f96b-eb82-466a-b6bd-c305ff4f64be,FALSE,Closed,2019-09-07T00:00:00.000Z,2019-08-11T00:00:00.000Z
a2eaf493-e085-4eca-b325-a6c83d57c90f,Mechanical,Loyalty Scheme,Medium,Web,morbi vel lectus in,orci vehicula condimentum curabitur in,ad37a6f4-9c99-4f4d-ac71-8946d58edb96,b6add091-2763-40fc-b346-d743111fb706,FALSE,Closed,2020-01-21T00:00:00.000Z,2020-01-02T00:00:00.000Z
0346b39c-6c71-49e2-af56-994bdcf62ccd,Mechanical,Feedback,Low,Email,quam suspendisse potenti nullam porttitor,eu nibh quisque id justo,dbd86dca-0567-4077-a725-6fa1e2537b0c,a84be5b6-5b63-4cc6-b2bf-bc215caf2092,FALSE,Closed,2019-12-10T00:00:00.000Z,2019-11-16T00:00:00.000Z
7543ef8c-0174-45d1-ba99-bcb206db6cd9,Electronic,Other,Medium,Email,ultrices posuere cubilia curae mauris,pellentesque quisque porta volutpat erat quisque erat eros,ca795852-ffee-4ca5-899f-9b6ab6328fca,94146a45-a75d-45ad-98e8-ff6686cab6db,FALSE,Closed,2020-06-06T00:00:00.000Z,2020-05-04T00:00:00.000Z
ef24885d-c17f-4c7f-8b5b-4a9e0eefab1d,Electrical,Address Change,Low,Social Media,quisque ut erat curabitur gravida,eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat,a083552e-0b8e-4054-9718-55b77bf9d615,83bd541f-426b-4571-b676-a1681d90a802,FALSE,Closed,2019-03-06T00:00:00.000Z,2019-02-03T00:00:00.000Z
a803a13b-b3aa-4950-aacd-a13fa5228160,Electrical,Refund,High,Phone,rhoncus aliquam lacus morbi quis,erat vestibulum sed magna at nunc commodo placerat,c6f8752a-5671-4746-9865-3185e8d707a9,04ac3163-10b8-4f7e-8f4d-90fc4b8e499b,TRUE,Closed,2019-08-02T00:00:00.000Z,2019-06-27T00:00:00.000Z
e933bf44-dd03-4a1e-b778-80baffec0d27,Structural,Refund,High,Social Media,dictumst morbi vestibulum,natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum,8b05a2e2-f921-4d49-b104-53d1c373f7eb,bc35cfdc-6e23-4baf-a44c-098e7d625e4e,TRUE,Closed,2020-03-25T00:00:00.000Z,2020-02-26T00:00:00.000Z
69ecbdd7-dc82-4b48-af39-4566df816a7e,Electrical,Refund,Medium,LiveAgent,nisl aenean lectus pellentesque,ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus,ca795852-ffee-4ca5-899f-9b6ab6328fca,455f007e-8b94-4b80-a202-62e05bde7d9b,FALSE,Closed,2019-10-01T00:00:00.000Z,2019-08-31T00:00:00.000Z
4122b4ac-8635-42b9-a6f8-16c7ee93efbf,Other,Other,High,Web,lacus purus aliquet,morbi a ipsum integer a,60f69ddb-3cdc-421d-b98c-25cf9d6115e4,b4984ead-1abd-497b-b245-e028aafc3fbf,FALSE,Closed,2020-04-14T00:00:00.000Z,2020-03-23T00:00:00.000Z
73c6b316-233b-476b-971c-92c2a6560aba,Electronic,Refund,Low,Social Media,vitae nisi nam ultrices,quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet,b584662a-c3a9-4f40-a175-03353c0a960a,e8a37e92-f6ce-4ada-ae45-34dbe15388a0,FALSE,Closed,2019-06-11T00:00:00.000Z,2019-05-04T00:00:00.000Z
5bf6ddfe-5203-4d11-835f-dd5426f9c5de,Electronic,Return,Low,Email,nulla facilisi cras non velit,magna vulputate luctus cum sociis natoque penatibus et magnis,4150d757-f578-4f9b-aced-3959ed844fbe,f929b43f-ff1e-4d50-94f7-8fe9dc4dbb7b,FALSE,Closed,2020-04-24T00:00:00.000Z,2020-03-29T00:00:00.000Z
5795ca9b-1ee7-406e-94ba-b6924c099d14,Other,Refund,Low,Email,duis aliquam convallis nunc,et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis,be53f326-b54a-42f0-96bb-706374a12c30,8bfe4e15-bfd0-43bb-bfce-647272a93c3d,TRUE,Closed,2019-06-19T00:00:00.000Z,2019-05-15T00:00:00.000Z
8bcb3713-8b5e-4542-b302-265465ace853,Electronic,Breakdown,Low,Email,neque aenean auctor gravida sem,dapibus augue vel accumsan tellus,26f906f7-0919-4382-8c7e-91660ce92379,46dc9211-a069-4376-adef-07c3d6c1eb2d,FALSE,Closed,2020-06-19T00:00:00.000Z,2020-06-11T00:00:00.000Z
03771420-1aa9-4b24-94a9-b7a89aef55e1,Structural,Installation,Low,Email,lacus purus aliquet,sit amet cursus id turpis integer aliquet massa id lobortis convallis,e7ebe5c9-3a64-4197-b2aa-37b2ce30f199,56f6c8b7-31a4-40ea-b526-e4bed2667660,FALSE,Closed,2019-03-01T00:00:00.000Z,2019-01-27T00:00:00.000Z
4c6b0984-7b94-4057-959a-298026d40849,Electronic,Loyalty Scheme,Medium,Email,lacinia sapien quis libero,luctus et ultrices posuere cubilia curae duis faucibus accumsan odio,b6edb1e4-1a7f-4fe7-8f51-010489b6b5bc,e3e11cc7-3f71-4aee-afa0-3d409209950f,FALSE,Closed,2019-06-23T00:00:00.000Z,2019-06-15T00:00:00.000Z
8f056bf8-237f-4edd-bf06-184247cee47c,Electrical,Loyalty Scheme,Medium,Email,ut ultrices vel augue,vel sem sed sagittis nam congue risus semper porta volutpat quam,2b9f6822-d59a-40b3-8411-831b9ee84e5b,60e0129a-0f3c-43dd-aeff-78ebb0fdfaef,TRUE,Closed,2020-02-22T00:00:00.000Z,2020-01-15T00:00:00.000Z
e070351a-1621-4ecd-893a-2540f20c35e3,Mechanical,Address Change,Medium,Social Media,scelerisque quam turpis adipiscing lorem,orci vehicula condimentum curabitur in,600b0a1f-3803-41da-9fe1-cea5e6a73ff8,9ee26a87-3d6e-4ab1-af66-651e31e0c7ed,TRUE,Closed,2020-04-25T00:00:00.000Z,2020-03-28T00:00:00.000Z
2b9089ed-69d9-437d-b1e6-3f149e8f98e4,Mechanical,Equipment Design,Low,Email,ultrices libero non mattis pulvinar,ultrices mattis odio donec vitae nisi nam ultrices libero,0c6ce58f-96b4-498a-994b-80a59329649c,6bd01d5e-6198-4be1-9470-429b8587f0af,FALSE,Closed,2019-04-17T00:00:00.000Z,2019-03-15T00:00:00.000Z
fd020004-78df-4f6d-84a3-8c2b6622a6b1,Electronic,Performance,Low,LiveAgent,in faucibus orci,donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum,ce4a389d-5d57-441b-be5a-53d2ce41b227,d26d7615-c012-4676-b4b8-8bc7aa801ae2,FALSE,Closed,2019-06-03T00:00:00.000Z,2019-05-06T00:00:00.000Z
98171eb6-0623-44c5-8264-b260df856bc2,Mechanical,Installation,Low,Email,mauris lacinia sapien,hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut,e9f1ceeb-5dd8-4b48-a473-bfbeb6499aab,4d5c6f09-a60e-4b93-89b9-7c0008d459e1,FALSE,Closed,2019-05-18T00:00:00.000Z,2019-04-27T00:00:00.000Z
fd7d6651-0d62-43eb-b7ef-9ab0d28956cb,Mechanical,Billing,Medium,Web,in lectus pellentesque,ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam,75eb36ea-5ec6-4086-a946-a5f270c7974b,019e8b5a-1531-444a-9616-a1eee9deb502,FALSE,Closed,2019-06-30T00:00:00.000Z,2019-05-26T00:00:00.000Z
d6c19458-a4c8-4f6f-bb68-eefdd807b9c1,Mechanical,Address Change,Medium,LiveAgent,viverra dapibus nulla suscipit,neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit,edc19384-3164-487d-89f7-b45a41723136,141c5e9b-2b45-4158-abfc-52d0a746d30d,FALSE,Closed,2019-02-10T00:00:00.000Z,2019-01-24T00:00:00.000Z
d2581e23-976c-48ba-bff1-220b2bc50c55,Electronic,Breakdown,Medium,LiveAgent,morbi non lectus aliquam,quisque arcu libero rutrum ac lobortis vel dapibus at diam nam tristique tortor,606a54c8-101c-4082-b725-5b057ba13be1,1543bfaf-c6fd-46f4-9716-529acf97ffa0,FALSE,Closed,2019-02-21T00:00:00.000Z,2019-01-21T00:00:00.000Z
7fcc939b-1b9a-4f59-9992-86c1eb1b4e1a,Electrical,Installation,Medium,Email,quis libero nullam,pede lobortis ligula sit amet eleifend pede libero quis,c325aeac-b0c9-4344-82bb-e4cf09e126ba,61e1a613-bf3c-43b3-acbf-a8f0108ae9ea,FALSE,Closed,2020-02-10T00:00:00.000Z,2020-01-05T00:00:00.000Z
cab06f1a-1a05-4c0b-9026-74114d8b996b,Electrical,Other,Medium,Social Media,purus eu magna vulputate luctus,urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat,70c3d4fe-0336-4a19-a36e-240b6c163e8d,0490ef7f-47b2-4a4c-a9da-2128235fac18,FALSE,Closed,2020-01-23T00:00:00.000Z,2019-12-21T00:00:00.000Z
f0ebee99-09f4-4c66-92d0-7bfae7f8c49f,Other,Refund,Low,Email,nulla pede ullamcorper augue,at nunc commodo placerat praesent blandit nam nulla,f7302775-22e9-467c-b9b2-2629c77529ba,150bfedf-4d3a-49f3-8810-059de7ed4bc4,FALSE,Closed,2019-02-24T00:00:00.000Z,2019-02-21T00:00:00.000Z
71700439-2193-485c-ae91-c4b6035e655f,Structural,Other,Low,Email,eu tincidunt in leo,in hac habitasse platea dictumst,b569417d-4cbc-4ed2-bf73-d3952d043aa2,c998fa5c-6a9e-47d7-a420-6ed163ba7757,FALSE,Closed,2019-10-12T00:00:00.000Z,2019-09-27T00:00:00.000Z
9b9f28b9-c829-4ee3-95c5-34cc23379e23,Electrical,Address Change,Low,ChatBot,libero ut massa volutpat,sem praesent id massa id nisl venenatis lacinia aenean sit amet,e073377a-ec86-4fe8-8585-017422b050d5,1e4b04e7-530e-4c61-9816-69c8e54d46f3,FALSE,Closed,2019-11-08T00:00:00.000Z,2019-10-17T00:00:00.000Z
992f3b4b-a9c2-4439-80d9-a194c4127558,Mechanical,Other,Low,ChatBot,amet sapien dignissim vestibulum,suspendisse ornare consequat lectus in est risus auctor,3d31541b-de08-49fc-b0d1-335835975bef,02a6c1e2-e830-48c0-bc23-130d307c335e,TRUE,Closed,2019-02-11T00:00:00.000Z,2019-01-08T00:00:00.000Z
7c5f45aa-d6b1-4404-9483-f8f31d7109e3,Electronic,Loyalty Scheme,Medium,LiveAgent,in tempor turpis nec euismod,suspendisse accumsan tortor quis turpis sed ante,1891dc20-a074-4520-ac74-4614a31fb042,eb6d3386-1753-4edc-9918-bbda1e85a57d,FALSE,Closed,2019-01-01T00:00:00.000Z,2018-12-06T00:00:00.000Z
18159157-21b4-4330-b4f2-2c8303f34d9d,Electronic,Feedback,Low,LiveAgent,vel nulla eget eros elementum,dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi,fef358c2-bd7c-4934-b1ff-c01c481159fd,563519a2-17ba-4755-a551-79f06b59ac3d,FALSE,Closed,2020-05-17T00:00:00.000Z,2020-04-27T00:00:00.000Z
1e9cb4c7-477d-4e1b-8995-f7bc690c1d11,Electronic,Feedback,Low,Web,suscipit nulla elit,orci luctus et ultrices posuere cubilia curae,f172912e-619b-400e-9a09-cf4a3656d5ab,d46f9237-7a57-4a48-b1fb-97eabd244526,FALSE,Closed,2019-12-08T00:00:00.000Z,2019-11-11T00:00:00.000Z
f333f7bd-75d1-47f0-81ea-53c68f7245f8,Mechanical,Billing,High,LiveAgent,id consequat in consequat ut,at nunc commodo placerat praesent blandit nam,4c1bd67c-3382-4edc-b063-3a869d5975e8,2e3af79c-9d9e-4275-95c1-aeb94013f2b8,TRUE,Closed,2020-02-17T00:00:00.000Z,2020-01-12T00:00:00.000Z
aeb127b5-b6e4-47d9-90fa-3092c9c928b1,Mechanical,Feedback,Low,Email,consequat metus sapien ut,eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam,a32ef888-faba-442f-acae-b6577ba245a2,34595634-b5cf-466e-9973-8c615e9d136f,FALSE,Closed,2019-11-19T00:00:00.000Z,2019-10-25T00:00:00.000Z
abbbe1b8-6334-44e1-ba99-f56723c31022,Electrical,Return,Low,LiveAgent,vivamus metus arcu adipiscing,eu mi nulla ac enim in tempor,33a053cf-62ab-43a8-a3bd-d2a86977d13b,842b9362-2bc4-49ba-b458-ff6a1daf2e4f,FALSE,Closed,2019-07-06T00:00:00.000Z,2019-06-03T00:00:00.000Z
54054596-d363-4eb4-9859-363e807ed7d1,Other,Refund,Low,ChatBot,leo odio condimentum id luctus,mauris enim leo rhoncus sed vestibulum sit amet cursus id,0f89f344-2ba7-4987-80df-1691017eb7e1,dc353bf0-29ef-499a-abb9-957e41fcffe9,FALSE,Closed,2019-08-29T00:00:00.000Z,2019-07-27T00:00:00.000Z
669821f3-2a11-4666-805a-deec90b5d707,Electronic,Billing,Low,LiveAgent,parturient montes nascetur,erat tortor sollicitudin mi sit amet lobortis,b3acea43-4184-4ccf-b378-f5705a9854b9,8009507f-058a-42a1-86d3-74d38bec2036,FALSE,Closed,2019-01-08T00:00:00.000Z,2018-12-02T00:00:00.000Z
8f362c9e-93d9-4d04-a86d-2a5c78b928e3,Mechanical,Feedback,Medium,Email,sapien urna pretium nisl ut,pulvinar nulla pede ullamcorper augue a suscipit nulla,760225d5-9ac0-4bd7-b6ec-42529baac3c3,d52ffc6b-3b15-4d5a-9c88-220067683b66,FALSE,Closed,2020-01-22T00:00:00.000Z,2019-12-26T00:00:00.000Z
c877c829-a116-4717-9afe-71405d0d3dcd,Mechanical,Billing,Low,Web,risus auctor sed tristique,in hac habitasse platea dictumst maecenas ut massa,cfe3aa22-a906-42dc-abf3-5725e506f670,aa90d08f-7d91-4a1d-9b8a-b0c1b299c61e,TRUE,Closed,2019-06-29T00:00:00.000Z,2019-05-24T00:00:00.000Z
23e9e178-e297-4f45-b0f0-792b67542556,Electronic,Refund,Low,Social Media,semper rutrum nulla nunc,sapien a libero nam dui proin leo,d42d2d14-f84b-432e-a7cc-4a0cabfceeab,54d1c034-bd9f-458f-9c88-5efc84dcefc0,FALSE,Closed,2020-06-16T00:00:00.000Z,2020-05-30T00:00:00.000Z
a109019b-9165-4756-abed-3b720e220809,Other,Feedback,Medium,Phone,turpis adipiscing lorem vitae mattis,sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed,448c02a7-5deb-4347-9227-345c8b3f99be,36ca23cc-3e27-4b2d-89ec-23f4e6bfd78d,FALSE,Closed,2020-01-08T00:00:00.000Z,2019-12-26T00:00:00.000Z
8fb409b8-85fd-4306-b068-48022db86572,Other,Other,Low,ChatBot,aliquam augue quam sollicitudin,penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum,dc033bc8-5943-418a-bf62-532544230fe2,85692b07-28dc-4464-8da1-083d4918f6fe,FALSE,Closed,2019-01-07T00:00:00.000Z,2019-01-02T00:00:00.000Z
1eabd32f-5182-46f8-9e98-590f35c2f468,Electronic,Breakdown,Medium,Email,est quam pharetra magna ac,proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis,7eb730f7-8762-4038-9580-8f5902a302e7,39c141a6-f92e-4de0-8597-1309bac2c6e1,FALSE,Closed,2019-02-03T00:00:00.000Z,2019-01-06T00:00:00.000Z
b964aea8-59fa-43f6-98e3-0914e6b1902a,Mechanical,Other,Low,Email,nulla pede ullamcorper augue,in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus,fc79d35f-ae5b-4414-b22a-94edd7baee1b,da15ec77-a792-49e5-84fd-0dd0bb42a3f2,FALSE,Closed,2020-02-26T00:00:00.000Z,2020-02-11T00:00:00.000Z
c46da2ec-f97a-424f-b94d-06acba6b0ff8,Electronic,Other,Low,Social Media,non velit nec nisi vulputate,pellentesque ultrices phasellus id sapien in sapien iaculis congue,5b554437-0ecd-4388-98e7-a7c690fd9aac,df89269c-8515-4761-bfd3-429c129c0bed,FALSE,Closed,2019-03-02T00:00:00.000Z,2019-02-13T00:00:00.000Z
782a75ce-4aec-4558-a1ff-662cca9ed7ed,Mechanical,Other,High,Web,dis parturient montes nascetur,at feugiat non pretium quis lectus suspendisse potenti in eleifend quam,9d5e6be6-9430-4160-93fa-b87363ebf005,9b07e061-b8c6-47a9-b7f4-c5e10faee7ec,FALSE,Closed,2020-03-08T00:00:00.000Z,2020-02-09T00:00:00.000Z
a315ed02-e461-4e01-a82c-28edd0117d72,Structural,Other,Medium,Email,curae duis faucibus,porta volutpat quam pede lobortis ligula sit amet,d6ff9f45-a0d5-4acc-8b55-573151df8bdc,51e7bcb0-5d38-4f6b-ac1d-ea48b41aeac1,FALSE,Closed,2019-12-22T00:00:00.000Z,2019-12-11T00:00:00.000Z
9be24901-5c58-48fe-b035-0078b764c6ac,Electronic,Other,Low,Web,imperdiet sapien urna,facilisi cras non velit nec nisi vulputate nonummy,d912a002-2cec-40d7-8c9c-b1bf4315effc,decf5aa6-084f-4df9-ad06-c5c42c7012c8,FALSE,Closed,2020-05-02T00:00:00.000Z,2020-04-24T00:00:00.000Z
7ac24a17-ed5a-4774-8c0d-70f95adf1931,Electronic,Loyalty Scheme,High,Phone,maecenas tincidunt lacus at,urna ut tellus nulla ut erat id mauris vulputate elementum,8b7b42f2-954c-4a5d-a71d-4a7cf0302ed6,b9299dc4-59cb-40c3-b23a-f05936736e2d,FALSE,Closed,2020-01-12T00:00:00.000Z,2019-12-29T00:00:00.000Z
01012c0e-7e70-4371-bb13-5df8b5b3597a,Other,Installation,Medium,ChatBot,ac est lacinia nisi venenatis,nulla justo aliquam quis turpis eget elit sodales,ff5db977-e3e5-4497-a377-9353d01b579c,2c22b652-ade9-4878-a16f-ffe83b1ae2ce,TRUE,Closed,2019-03-23T00:00:00.000Z,2019-02-18T00:00:00.000Z
84ecd32a-9191-4630-9ed4-853ba38a6af8,Structural,Billing,Medium,Email,platea dictumst morbi vestibulum,ante nulla justo aliquam quis turpis eget,85f68627-79da-41ae-bc72-249c25c643b4,6c6ab44a-270f-4b74-b421-a8e2a87c5852,FALSE,Closed,2020-01-09T00:00:00.000Z,2019-12-09T00:00:00.000Z
8f0af383-4cb0-4dbf-9af4-0088c16428ab,Electrical,Return,Low,Phone,in hac habitasse,platea dictumst etiam faucibus cursus urna ut tellus nulla ut,8ee23977-ffad-41c4-b812-7331e17e5ba1,c8190698-1efe-4d4d-8ceb-aa641156bd2d,FALSE,Closed,2019-07-30T00:00:00.000Z,2019-07-06T00:00:00.000Z
5bd57af3-56cd-46eb-a5e8-d3c167521652,Electronic,Other,Low,Social Media,amet nulla quisque arcu libero,nunc purus phasellus in felis donec semper sapien a libero,4871abf9-ac28-4e7b-acde-7ab6562f06aa,f444824b-db7c-4237-993d-5c3f988d4268,FALSE,Closed,2020-06-25T00:00:00.000Z,2020-06-11T00:00:00.000Z
f39081b6-d7ba-40aa-9a89-a9554ffdf9d0,Structural,Billing,High,Email,eu mi nulla,ornare consequat lectus in est risus auctor sed tristique in tempus,f87822e1-e0b3-4321-a359-5d43f5c83ff3,237da8cf-84a6-469b-b912-1f822cbfc478,FALSE,Closed,2019-04-25T00:00:00.000Z,2019-04-22T00:00:00.000Z
a80bfcfb-e471-485a-aa71-301efd4d6e6e,Mechanical,Address Change,Low,Web,arcu adipiscing molestie,sem sed sagittis nam congue risus semper porta volutpat,473f1937-cc7c-46f8-8582-f1d17767a50f,dde86a17-2410-4436-ab59-ae20c69fd144,TRUE,Closed,2019-06-29T00:00:00.000Z,2019-05-28T00:00:00.000Z
9c440d6a-5de0-4005-81ff-50d62c6932ec,Mechanical,Loyalty Scheme,Low,Web,integer non velit donec,mi sit amet lobortis sapien sapien non mi integer,7eb730f7-8762-4038-9580-8f5902a302e7,cc489938-5290-4658-8c02-1cc109b8b760,TRUE,Closed,2019-06-22T00:00:00.000Z,2019-05-18T00:00:00.000Z
3a9b49e3-d3eb-48e9-8377-c7d3938c3e07,Electronic,Billing,Low,Email,interdum mauris ullamcorper purus sit,ut ultrices vel augue vestibulum ante,21b26bc6-07d4-40be-87f3-d5042d361747,ebab8577-fc0c-47f1-8fdf-f4bdc24d410d,FALSE,Closed,2019-02-10T00:00:00.000Z,2019-01-22T00:00:00.000Z
4c7625d4-7de3-4a29-b642-38a68fba0fb8,Electronic,Address Change,Low,Email,eu massa donec dapibus duis,hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc,2729f2ce-c530-42f1-8ad4-f1ae024657b0,09da0070-90c8-4a3d-bb58-3dadfddd166d,FALSE,Closed,2019-03-19T00:00:00.000Z,2019-03-13T00:00:00.000Z
004e435f-9a86-4c89-bc7d-1d41ac4f2fd4,Electrical,Feedback,Medium,Email,sagittis nam congue risus,et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor,4150d757-f578-4f9b-aced-3959ed844fbe,fa0e7102-9d8d-4774-bae5-cdaa9784ac86,FALSE,Closed,2019-10-24T00:00:00.000Z,2019-10-21T00:00:00.000Z
0dedefc9-0b05-4f74-b73c-0d7e710cfe36,Electronic,Return,Medium,ChatBot,id turpis integer,habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem,7919573e-2bb3-48b9-b21b-13eafb70fe56,93291772-87b3-4d08-8f3f-0ea011df4573,FALSE,Closed,2019-06-09T00:00:00.000Z,2019-05-14T00:00:00.000Z
3bcfe83c-a0f5-49b9-993b-833fe5493fbb,Electronic,Performance,Low,ChatBot,nec molestie sed justo pellentesque,nibh in lectus pellentesque at nulla suspendisse potenti cras in purus,4903ae4d-3755-4266-8f81-f90e91d4ab37,e7215bb9-b369-4719-9785-6a53ab73ca01,TRUE,Closed,2019-05-20T00:00:00.000Z,2019-04-15T00:00:00.000Z
23623a53-2800-4a15-a315-e0d243d1726c,Electrical,Loyalty Scheme,Medium,Web,iaculis diam erat fermentum,velit vivamus vel nulla eget eros,edfacd38-794f-4659-8be3-563170d7aa2a,7346e8fc-6bf2-43b0-b2a5-2a2f42e60ad1,FALSE,Closed,2020-03-04T00:00:00.000Z,2020-02-29T00:00:00.000Z
7a47da07-e5a8-4ca1-acfa-d78d01f99fcc,Mechanical,Installation,Medium,Phone,nec euismod scelerisque quam,maecenas rhoncus aliquam lacus morbi,4646a4a1-7ec3-49c5-be72-b9221395edd0,41a2bc3b-63e7-4f52-81cf-b58d2e7bd583,FALSE,Closed,2019-07-31T00:00:00.000Z,2019-07-11T00:00:00.000Z
6c5f04c1-91dc-4696-9070-574dfa9cdfe8,Electrical,Feedback,High,Social Media,ipsum primis in faucibus,etiam vel augue vestibulum rutrum rutrum neque aenean auctor,0baff9c3-f2c6-4329-bdfb-bda29200eca2,38e6a75f-5666-42f3-9b50-30d8e5279a6b,FALSE,Closed,2019-10-08T00:00:00.000Z,2019-09-24T00:00:00.000Z
2cca726f-fdde-459a-8ab5-bc76b912d01b,Mechanical,Loyalty Scheme,Low,Web,convallis tortor risus,aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed,9eab396f-d2a7-4634-8f58-c1ebbc88d07f,3ce239a8-2599-4285-9e23-069b459490e5,TRUE,Closed,2020-01-28T00:00:00.000Z,2019-12-28T00:00:00.000Z
1f558ccc-4173-4213-b96a-afa90fc31ca5,Electronic,Refund,Medium,Social Media,lobortis sapien sapien non,pretium quis lectus suspendisse potenti,e7ebe5c9-3a64-4197-b2aa-37b2ce30f199,c7e1e7f5-8296-46cc-8bf9-6bd6cd6c0b0d,FALSE,Closed,2019-09-14T00:00:00.000Z,2019-09-08T00:00:00.000Z
