Product_Family__c,Product_Sub_Family__c,External_ID__c,Name,Account.External_ID__c,Device_Status__c,PurchaseDate
Electronics,All-in-One,c8190698-1efe-4d4d-8ceb-aa641156bd2d,Electronics - All-in-One - 8395,cb5c557e-4269-468b-98fc-8e657c010426,Offline,2019-05-21
Electronics,Speakers,9975d915-b7f5-4bcf-bf6c-60da02aba37e,Electronics - Speakers - 19082,c8869788-bdec-48e4-acf6-73ddddd1ff80,Offline,2018-01-21
Electronics,Speakers,f29eeb5e-1e5e-48b1-9e06-b67392c6cc73,Electronics - Speakers - 4654,7eb730f7-8762-4038-9580-8f5902a302e7,Off,2019-04-12
Electronics,Surveillance,ffc399a9-59ee-4a99-81c5-f749b97c5f27,Electronics - Surveillance - 14610,a79c7eba-905d-4bf3-b8e9-fe49c7e29f23,Off,2019-04-10
Power Tools,Cordless,3b13196b-b3f0-4905-8a9d-851a0bb10355,Power Tools - Cordless - 24430,33a053cf-62ab-43a8-a3bd-d2a86977d13b,Off,2018-07-05
Electronics,Speakers,bcd81462-a6e0-4a7d-8189-4a7d720888cd,Electronics - Speakers - 3745,4e59a65a-d009-4dd2-b151-3007e0155757,Paused,2018-03-29
Power Tools,Cordless,ed3d1d56-a1cd-44b2-b900-5964e7d1305b,Power Tools - Cordless - 17603,6d292f5e-731a-4d29-967b-2d6d1ffb912b,Standby,2018-10-05
Electronics,All-in-One,075e9cef-8bd6-42b9-bffa-0434e294484c,Electronics - All-in-One - 8653,f7302775-22e9-467c-b9b2-2629c77529ba,Off,2019-03-06
Electronics,Surveillance,9970ba20-4197-4453-a479-692879ec877b,Electronics - Surveillance - 1390,66c2f4b6-1fe1-45e7-887a-3b1edb54a715,Offline,2018-10-02
Electronics,Other Hardware,d61c872d-8151-4bd0-af78-b4a89fb8251d,Electronics - Other Hardware - 5159,fbd38dbc-3495-435f-9dc1-f5c52cdcac63,Offline,2018-01-01
Electronics,Speakers,d2a89783-1b94-4421-a577-62e9327464cf,Electronics - Speakers - 12900,62b2da75-6bb6-40d9-a21e-e93f3be79e3b,Online,2020-01-30
Power Tools,Accessories,0029a30e-64a4-4ee0-9234-58b90e348aca,Power Tools - Accessories - 11750,c168bb66-9f95-4fd9-b0ea-ae602ce3b98f,Off,2019-12-16
Power Tools,Cordless,35d4eefe-4d66-48e9-a778-e0c026b58194,Power Tools - Cordless - 17608,0c6ce58f-96b4-498a-994b-80a59329649c,Off,2019-03-04
Electronics,All-in-One,f2a953b4-3ac7-47f3-bd32-1f924de5d82e,Electronics - All-in-One - 11248,fb643291-ec62-4928-b1fd-214b5907fda9,Paused,2019-07-01
Electronics,Speakers,22b64e5f-58d7-431d-a9cf-34aef71c478d,Electronics - Speakers - 9109,44596781-9a58-494f-a647-2ca6f01f9a23,Paused,2019-11-16
Power Tools,Drills,d385a140-4391-4904-a71a-020b85af7120,Power Tools - Drills - 17442,b0bf21aa-b9d7-40e9-99ee-4efdf5a81489,Offline,2019-04-09
Electronics,Surveillance,62e8e897-1445-40d3-a3b8-159add9fc4d0,Electronics - Surveillance - 22270,7981e000-80f8-4c14-b342-ceffd1bb0b93,Off,2018-12-24
Power Tools,Cordless,552da17c-6cdc-4791-9198-0c37acbbca07,Power Tools - Cordless - 2993,b2e1a7ca-95c6-4cbd-8591-d4b435f2eee0,Standby,2019-04-11
Electronics,Surveillance,c4ca9ffa-c187-40ea-b5a3-17e7c1423eb6,Electronics - Surveillance - 12396,3d31541b-de08-49fc-b0d1-335835975bef,Off,2020-01-29
Electronics,Safety,8d2a99cf-c7c4-416e-a0ec-587ea0211501,Electronics - Safety - 20202,3252794b-093e-4b73-81b8-cef5e2e1744c,Paused,2018-04-15
Electronics,Surveillance,fd11cc82-d6b5-42ba-9821-2a90799214ab,Electronics - Surveillance - 12717,21b26bc6-07d4-40be-87f3-d5042d361747,Offline,2018-04-14
Power Tools,Cordless,c7fa51f2-4a89-47f5-a158-f2a0d81c1277,Power Tools - Cordless - 9812,7071a5bb-3c8f-4161-a34f-3214d1619e1c,Paused,2018-11-03
Power Tools,Accessories,6e79a844-f9ad-4f27-9da3-5231a6b240eb,Power Tools - Accessories - 665,d56119c5-14da-401e-8acf-7068b4859731,Online,2019-11-07
Electronics,All-in-One,455f007e-8b94-4b80-a202-62e05bde7d9b,Electronics - All-in-One - 21724,a32ef888-faba-442f-acae-b6577ba245a2,Paused,2018-02-09
Electronics,Safety,7789d32a-3a9c-4340-bfb2-53f8f1459d95,Electronics - Safety - 21607,760225d5-9ac0-4bd7-b6ec-42529baac3c3,Online,2020-06-14
Power Tools,Drills,b77402cb-23c0-4938-8147-59b8d67cd1f0,Power Tools - Drills - 10185,acdfc00a-d4e8-408d-a836-e824dde0a703,Off,2019-04-05
Power Tools,Cordless,88a5aa95-6c28-4bde-a6f6-321d1c919d83,Power Tools - Cordless - 6335,afd9a7f0-dae4-48aa-b591-1dfb0a983832,Off,2018-04-24
Electronics,Speakers,35ab06c3-a8d1-4d15-9f72-7fce7e1a939f,Electronics - Speakers - 13582,d18051ae-d029-4ff9-a227-86d059653c72,Standby,2018-08-19
Electronics,Surveillance,16dd7c0f-fd01-4cb6-8b43-c3338967ef15,Electronics - Surveillance - 5356,168336e6-84fb-4816-b2e4-e26b65a288b1,Online,2018-11-02
Electronics,Speakers,aa78a557-5891-4f23-bda4-8cd33a0dc718,Electronics - Speakers - 3131,aa6ecaf1-e897-4812-bf88-98c2752d9da0,Paused,2019-09-02
Electronics,All-in-One,e7215bb9-b369-4719-9785-6a53ab73ca01,Electronics - All-in-One - 16238,448c02a7-5deb-4347-9227-345c8b3f99be,Standby,2019-03-25
Electronics,Other Hardware,6185fa96-9015-4e19-a597-ad85db929369,Electronics - Other Hardware - 21615,03ce9c4c-71c9-474e-87a3-0462abdb2610,Off,2019-12-27
Electronics,All-in-One,e79f3301-50dc-4fc4-8275-edee42bab37a,Electronics - All-in-One - 16926,54e4d274-c91c-4c88-b5fb-91530019cd25,Offline,2019-02-05
Power Tools,Cordless,e2a243e4-a873-467b-9a9b-79293e91a6af,Power Tools - Cordless - 1626,948ca7be-d79c-4d33-b2fa-59800d021bb8,Off,2020-06-02
Power Tools,Drills,31ca0cbe-f36d-4932-91f3-11f10af99c9b,Power Tools - Drills - 16386,2c8e1b6a-2238-41b6-b4c6-347a8fc71507,Offline,2018-10-08
Power Tools,Drills,c3e32306-6942-484a-b5aa-6a41163774e1,Power Tools - Drills - 5017,d6c74187-1e82-47a6-8d5f-8c2592ba3a4d,Off,2018-12-08
Electronics,Safety,a0d5e67c-688c-407c-9798-88f1358b49db,Electronics - Safety - 20235,d56119c5-14da-401e-8acf-7068b4859731,Standby,2019-11-26
Electronics,Other Hardware,6111d1a4-2573-409c-86f3-212df5f8609d,Electronics - Other Hardware - 774,9093441b-ddc6-4ebe-bd48-2ea4fee08f8b,Off,2019-11-23
Electronics,Speakers,4a8b60b3-5ac5-4db9-815b-9162f99b5a8e,Electronics - Speakers - 14104,e94b8abf-9034-4b0c-b10a-053e57fe53da,Online,2018-08-10
Electronics,Surveillance,85951faf-ae67-47ad-a9d3-8499dc94db42,Electronics - Surveillance - 24632,9b0a1c44-3ea4-42d7-b14b-b13ae1c24398,Online,2018-02-22
Power Tools,Cordless,ca1887ff-359c-4024-90ba-a807f5ffc9b1,Power Tools - Cordless - 20773,0c6ce58f-96b4-498a-994b-80a59329649c,Offline,2020-05-11
Power Tools,Saws,5838c274-dbbf-43a3-a92d-d3e3e3f3ae1b,Power Tools - Saws - 16066,d4acb64f-1539-495f-82c4-7798dc583828,Off,2018-10-02
Power Tools,Accessories,0584c1da-35ea-45c4-9c94-5440c6634a4e,Power Tools - Accessories - 20551,c9fdb354-467c-42bf-99b1-779a9fce7797,Off,2020-04-13
Power Tools,Accessories,67fa83b4-c918-413d-9c20-e88b71103ab5,Power Tools - Accessories - 20076,e957e1f2-d715-48fd-a1bb-4200ab4b2fdd,Offline,2019-10-08
Power Tools,Cordless,fe7bb4e4-8072-4a32-8492-effe71bba16b,Power Tools - Cordless - 8521,2cd82399-1b97-4ef5-a4e4-9b8c4d97b337,Off,2019-03-18
Power Tools,Accessories,460dea63-766d-466a-bf29-bae8e977ff6b,Power Tools - Accessories - 11284,ff6d77cb-db59-47a9-be21-d8ecc1cc4cff,Paused,2019-12-16
Power Tools,Drills,1dc97291-06be-40d3-8233-7c7ddc452ecf,Power Tools - Drills - 11725,4020c9ed-ff9a-4633-8850-57286f68e668,Online,2019-07-10
Electronics,Speakers,74c82929-ad80-44f1-ba5a-89867aaaaa76,Electronics - Speakers - 16527,a5232e12-e110-40be-a020-0f161b6aec36,Paused,2018-05-26
Electronics,Surveillance,8406d380-cfc7-41cf-817a-b8316255b1b0,Electronics - Surveillance - 15749,7f924e8a-5f8e-44b6-a151-23ad7ab76fe9,Standby,2019-07-25
Electronics,Other Hardware,3e13c430-32f6-4c54-854c-f3bfea0103d2,Electronics - Other Hardware - 19969,e073377a-ec86-4fe8-8585-017422b050d5,Off,2020-01-16
Electronics,Surveillance,c758f7a5-8fe7-4c3f-ac23-38499f40fd6b,Electronics - Surveillance - 23399,82bd1b2e-1a0f-4f86-8cdc-44089d985912,Online,2018-02-18
Electronics,Surveillance,2f0c4684-ae43-4d8d-a060-78d4b6fa113f,Electronics - Surveillance - 23627,2c80d691-c018-4fbb-8a89-752b582ec5f9,Offline,2018-04-30
Power Tools,Drills,23faf2a9-a7f2-413e-9c86-aeea5b6f64c9,Power Tools - Drills - 1245,9730f38d-60d6-4026-bb32-6a60f693c214,Paused,2019-06-10
Power Tools,Accessories,a988cade-1b4c-4c93-93d6-17865ace8ec3,Power Tools - Accessories - 21866,606a54c8-101c-4082-b725-5b057ba13be1,Off,2018-11-23
Electronics,Surveillance,c7296973-feb1-4e2f-8071-00e568e6fb9b,Electronics - Surveillance - 13218,f2639bda-bca1-48d5-b997-6eb3584dfbcf,Online,2018-09-19
Electronics,Speakers,40c8ab6a-760a-42d2-858d-693532ce1338,Electronics - Speakers - 5018,26f906f7-0919-4382-8c7e-91660ce92379,Standby,2019-08-26
Electronics,Other Hardware,e1410a5f-8f9b-43f9-8636-34dd0037ff6e,Electronics - Other Hardware - 8522,f5152922-5995-4485-a5d3-2192af465d16,Offline,2019-09-13
Electronics,Speakers,46c70f55-fccd-4ba5-bd32-d5aaa7713b90,Electronics - Speakers - 9064,70c3d4fe-0336-4a19-a36e-240b6c163e8d,Off,2020-04-16
Electronics,All-in-One,dbf66476-8d24-48e9-b676-d69553cbed99,Electronics - All-in-One - 21246,0f907c71-0c50-4826-b217-4073ad1e84da,Off,2019-08-12
Electronics,Other Hardware,e0c6f721-e204-4b7c-be46-b935dcb7b0bc,Electronics - Other Hardware - 12849,9ec4b6d8-7951-46ad-84c3-60f334c668da,Standby,2019-11-10
Power Tools,Saws,4778ab07-a500-4767-b61f-251fa2729d9c,Power Tools - Saws - 11368,6a796ec7-1fb7-4e4e-986d-9d8078392a56,Off,2019-08-09
Power Tools,Cordless,84852875-8680-4ba3-8677-70566970f82f,Power Tools - Cordless - 15368,6ce0c573-3bc5-4b95-8332-d965c8743903,Offline,2020-03-09
Electronics,Surveillance,147928a9-cc3c-4853-bbf6-3d88c907c42c,Electronics - Surveillance - 19720,307a7b71-c1f9-4bb3-ac33-5327f97e6669,Standby,2018-12-18
Electronics,Surveillance,f0a8fa4e-0033-4989-90d4-e454bc1865b4,Electronics - Surveillance - 24729,00131292-63d9-4bba-98ce-0a08d7521784,Online,2019-10-18
Electronics,Safety,d46f9237-7a57-4a48-b1fb-97eabd244526,Electronics - Safety - 16301,dbd86dca-0567-4077-a725-6fa1e2537b0c,Offline,2018-09-15
Electronics,All-in-One,48b9278b-fa3e-4973-87b8-586b6a8a1f34,Electronics - All-in-One - 21016,4f83200c-4ad2-4acd-b375-c2b8c42c31e5,Standby,2020-05-28
Electronics,Speakers,6e00bc93-3fcb-4f2f-a9e2-bf7b95fe79f2,Electronics - Speakers - 24646,c88f348b-bc13-4eb1-8c72-998cb6b5c792,Online,2018-05-24
Electronics,Safety,d44d415b-bade-45c1-a9f6-868422781665,Electronics - Safety - 2223,62157083-6eaf-4006-b896-263d6ac54d76,Online,2018-01-14
Electronics,Speakers,19804604-27dc-4aae-a0fa-9ed52aeb7b61,Electronics - Speakers - 19687,75ac92dc-715b-4614-8ef5-950e8674ce03,Off,2019-07-10
Power Tools,Drills,5220708c-3bae-455b-b166-fe06c418951e,Power Tools - Drills - 11625,438774ca-5839-446f-a0c5-57f9db6645ac,Paused,2018-08-14
Electronics,Surveillance,7b800168-240c-47a4-8ba4-92410391dc98,Electronics - Surveillance - 5316,6d292f5e-731a-4d29-967b-2d6d1ffb912b,Paused,2019-06-13
Electronics,Surveillance,89e457a8-8d7a-4e42-bc25-a18241f0a906,Electronics - Surveillance - 11138,10aa2718-20af-401c-9e4b-aadac3a9ce45,Standby,2019-07-22
Power Tools,Cordless,b8516d9f-ddb0-460b-bf91-dd12dc1b3c3a,Power Tools - Cordless - 22820,a358c0ab-ccb3-4d05-bde5-615ebfc89483,Offline,2020-01-15
Electronics,Surveillance,f068c516-6624-42d1-9405-5747704a79ba,Electronics - Surveillance - 22739,74f3cdca-cd68-4973-bb18-01be1530bc4d,Offline,2018-09-08
Electronics,Other Hardware,d7b9aa16-cf3b-465a-9733-f032700d97ac,Electronics - Other Hardware - 3374,6ab95fa4-8c09-48a5-a3fd-a6da25bc832e,Standby,2020-03-25
Electronics,Surveillance,70e410c5-9791-4f3f-bc2c-3a5a2ca9e920,Electronics - Surveillance - 7341,f4501e8c-d8ce-4378-aba1-b9e80a1f8799,Standby,2020-06-21
Electronics,Speakers,f3535cdb-3119-4c04-9c38-cd8c284c0b17,Electronics - Speakers - 23763,b08d0b22-b7d0-4cf9-b4bb-bab3c775c648,Standby,2019-05-05
Electronics,Surveillance,5392ffdd-088f-4c11-8fa0-41746f369f76,Electronics - Surveillance - 20053,9fd8d4f7-9950-4cc3-851a-80587363402a,Off,2018-07-11
Power Tools,Drills,c487013c-15ed-4ecb-acc4-b47444e8ab3d,Power Tools - Drills - 11123,99a04b87-750b-4abd-83b2-70eaeaa00e80,Standby,2020-03-20
Electronics,Surveillance,1bb1ae66-98d8-4718-b137-5215ee9f8d59,Electronics - Surveillance - 24702,75ac92dc-715b-4614-8ef5-950e8674ce03,Offline,2018-09-19
Electronics,Surveillance,d171bb44-31e9-4088-8913-85add38c8d5f,Electronics - Surveillance - 24411,68e713ad-3dd0-4769-9654-a83cdb6d439f,Standby,2019-05-22
Electronics,Other Hardware,05a88e5b-d5ff-4c38-bbcc-9ac105a8c596,Electronics - Other Hardware - 8048,204e74c8-2d43-4b6a-932c-0dfb0285b980,Off,2018-08-02
Power Tools,Cordless,eb6d3386-1753-4edc-9918-bbda1e85a57d,Power Tools - Cordless - 20236,a601bda3-867c-4ba5-bfe7-fe831dd3351e,Off,2018-11-11
Power Tools,Cordless,11d403c7-1578-49bf-92d2-4a313cd03b8f,Power Tools - Cordless - 24163,aa6ecaf1-e897-4812-bf88-98c2752d9da0,Online,2019-06-20
Electronics,All-in-One,6b09f890-9e3f-43c6-b507-0b8edfcab6a7,Electronics - All-in-One - 2383,bc203b0b-9adf-4a27-9903-79a00f179263,Paused,2018-07-29
Power Tools,Cordless,564555e8-81b2-4d63-b976-9245be98cc58,Power Tools - Cordless - 3478,8aa979e6-ea4a-44d6-af31-27a43b4a9c83,Standby,2018-09-29
Electronics,Surveillance,340e6446-ac73-4a8a-9d8f-36db202965ef,Electronics - Surveillance - 20772,f87822e1-e0b3-4321-a359-5d43f5c83ff3,Standby,2018-09-03
Electronics,All-in-One,8a8d6f78-dcad-4243-9465-4a1a0ac01d7d,Electronics - All-in-One - 1922,44596781-9a58-494f-a647-2ca6f01f9a23,Paused,2018-05-27
Electronics,Surveillance,d60d64b8-d8e2-4175-bb48-96074fa4cd17,Electronics - Surveillance - 12126,acdfc00a-d4e8-408d-a836-e824dde0a703,Off,2018-07-17
Electronics,Speakers,1846c5bc-580b-4047-a7fb-dcb0788a7f3d,Electronics - Speakers - 3817,8d463cd5-e284-488a-8f45-e329301c10ec,Off,2018-02-27
Power Tools,Drills,cd4ff137-3c47-4a1d-b5bf-cab1f21575cd,Power Tools - Drills - 11779,e293dd1d-40c5-4b0a-8bb8-d111f1ffb0d9,Offline,2018-10-12
Electronics,Surveillance,4e730118-2941-4e91-841e-dc887a225fd7,Electronics - Surveillance - 1558,5256cd2f-f65a-4645-9c67-b25a2dfc8fb1,Off,2018-03-22
Power Tools,Saws,8c9de0cf-7886-4e81-8e35-1e4a40573594,Power Tools - Saws - 2603,470733bd-dc0c-4028-b63c-4fcc38e56adc,Standby,2020-06-15
Power Tools,Cordless,b04ff16f-2e2b-4d5b-991d-4401c3a213e1,Power Tools - Cordless - 19250,be53f326-b54a-42f0-96bb-706374a12c30,Offline,2018-03-20
Power Tools,Accessories,c31ff835-05e5-45ca-a8c4-67fc64fd67ff,Power Tools - Accessories - 7060,e7ebe5c9-3a64-4197-b2aa-37b2ce30f199,Off,2019-06-28
Power Tools,Drills,e7eb135b-15d7-4bb1-836d-8f8e52ccbd7c,Power Tools - Drills - 12378,1399539f-6cea-4708-ba38-c5b687f82d14,Paused,2018-01-20
Electronics,Speakers,97fe04ec-b507-4915-befa-00cfacaec339,Electronics - Speakers - 17118,afa92828-8e16-457a-bf41-9504a8bd5875,Off,2019-09-14
Power Tools,Saws,5f0551d7-14d2-4c1d-bcff-cbc23ed45aff,Power Tools - Saws - 15807,83022f12-3c26-45cd-adae-944d71db5328,Online,2019-11-28
Electronics,Speakers,98d032cd-66ef-49f2-a8e7-d8359059a00e,Electronics - Speakers - 6676,e48fc741-3dae-4268-a73d-b411923c584a,Standby,2019-07-13
Electronics,Surveillance,0766b670-9128-4480-bb5d-00bd55bfedda,Electronics - Surveillance - 24792,12f66c24-1ece-40ca-86d8-3cc512224ff0,Paused,2019-02-08
Power Tools,Accessories,4858d658-fcfc-4cb6-8dec-a6362c25f011,Power Tools - Accessories - 9692,0d44707e-1e58-448b-909a-9fdb0183b0c7,Standby,2018-06-11
Electronics,Other Hardware,ae4dbcb9-1a04-467e-aee2-60b52f47298c,Electronics - Other Hardware - 17044,470733bd-dc0c-4028-b63c-4fcc38e56adc,Paused,2018-12-10
Power Tools,Cordless,e0e52b30-8487-4e93-b8b7-4d23043d4f4f,Power Tools - Cordless - 9725,54e4d274-c91c-4c88-b5fb-91530019cd25,Off,2019-04-23
Power Tools,Cordless,18870d79-f63d-4a60-8ad9-2b24c7a9ba38,Power Tools - Cordless - 24006,9730f38d-60d6-4026-bb32-6a60f693c214,Offline,2020-01-03
Electronics,Surveillance,245c54dc-cfae-407a-88eb-7429cbb65e90,Electronics - Surveillance - 211,307a7b71-c1f9-4bb3-ac33-5327f97e6669,Paused,2020-05-08
Power Tools,Saws,f72d1c57-61e2-4de4-81d2-51e3888b22fe,Power Tools - Saws - 20433,75ac92dc-715b-4614-8ef5-950e8674ce03,Offline,2018-03-24
Electronics,All-in-One,237da8cf-84a6-469b-b912-1f822cbfc478,Electronics - All-in-One - 13370,3252794b-093e-4b73-81b8-cef5e2e1744c,Standby,2019-04-12
Electronics,Speakers,77b82882-8ad6-4360-a6c8-7d6629b2da6c,Electronics - Speakers - 12157,ccfb7a4e-7336-4ea9-9f97-04d08f52321c,Offline,2020-05-17
Power Tools,Accessories,42a3175c-5f9e-4272-8999-f7ad83ad78fd,Power Tools - Accessories - 2483,1ffd2ccd-e1f9-479f-9132-a602203753ec,Standby,2018-05-19
Electronics,Surveillance,5935577b-3f21-4c79-94c3-6fd9bffdfbbd,Electronics - Surveillance - 906,dd1483da-d7b6-47a7-97c1-9abfbd1cd1c7,Standby,2019-08-22
Electronics,All-in-One,a3c88074-afa7-4d2d-9b92-cb87f91d5a6e,Electronics - All-in-One - 1249,ede70428-c05a-4541-95e8-9b29f7a10580,Off,2018-02-28
Electronics,All-in-One,0a939512-01b0-480e-8461-cf48c1d21354,Electronics - All-in-One - 24497,7f924e8a-5f8e-44b6-a151-23ad7ab76fe9,Standby,2019-01-21
Electronics,Surveillance,7569f5c6-cb1b-4ce8-aee1-e89a15c1d408,Electronics - Surveillance - 18177,f00d4884-c0df-423c-b6fc-3f5b33d45b1f,Paused,2019-02-28
Electronics,Speakers,3ce128e7-1622-4e69-8bd4-30ab82a42219,Electronics - Speakers - 15368,5c1a077d-d1d9-4b6f-a37c-d8a9703751d8,Standby,2018-01-23
Power Tools,Saws,71dca315-a21b-43b6-bdba-87fa1b0d0a35,Power Tools - Saws - 8980,5c4f1bf9-14fc-4e58-abdb-ea43be5d43e4,Off,2018-09-10
Power Tools,Accessories,14c7fed1-c207-451e-b4af-e0d8190ff393,Power Tools - Accessories - 19559,2fd1fdae-6529-457c-9787-35472bcb35ce,Offline,2020-05-18
Electronics,Surveillance,4d1c955d-dc43-4059-b1a8-46a065a50074,Electronics - Surveillance - 11494,40ae8eda-01cd-4ff6-b2b2-9fe8ed59cd76,Off,2018-04-10
Power Tools,Drills,18e2f4df-6787-48c2-a3d9-1fa3d38fa50a,Power Tools - Drills - 22854,7d1c5aa5-101a-4c6d-9ea8-d8da3acfc120,Off,2020-06-22
Power Tools,Accessories,92c0b9ba-dacf-4627-80dc-b0ca708f9f3c,Power Tools - Accessories - 21735,ead96de6-889a-4b4b-b64e-4b4a3a4ce1cb,Paused,2019-02-10
Power Tools,Accessories,9128a2ea-db31-4862-8c3c-54488c039188,Power Tools - Accessories - 23855,8e8ba468-7e30-436b-a6ee-854a2c4ad851,Standby,2019-06-01
Electronics,All-in-One,6268454e-fef2-4f10-882b-1cb1dbec0b2f,Electronics - All-in-One - 2664,3a7c4878-b550-462d-a442-f7b5509668a5,Paused,2019-01-17
Power Tools,Saws,7eb2716d-efef-4257-b8ba-46e8a825174c,Power Tools - Saws - 1409,fc79d35f-ae5b-4414-b22a-94edd7baee1b,Paused,2020-05-08
Electronics,Speakers,ec7afd68-8385-4dda-9990-4808e84cdd6e,Electronics - Speakers - 154,50c20c76-d181-4d7d-ba4e-acab37af1de5,Offline,2018-07-21
Electronics,Surveillance,65cef184-dd1f-4585-81c0-c9db1bdaeb07,Electronics - Surveillance - 7430,0b85b453-809f-41e0-ad61-fa8a506e5b57,Off,2018-09-12
Electronics,All-in-One,e6576b4d-993e-4094-b800-6b804dc957f1,Electronics - All-in-One - 10649,83090293-8ac2-442b-a212-c6ae79be2333,Off,2020-06-16
Power Tools,Drills,f19cecac-a9c1-4bed-af7b-ebe581afb78e,Power Tools - Drills - 24985,73a7363e-3944-4a2c-9c3b-ac30d64be7e5,Off,2020-04-06
Electronics,All-in-One,c40cc9a6-5805-420d-b4ba-e1d539cc156e,Electronics - All-in-One - 9968,8d463cd5-e284-488a-8f45-e329301c10ec,Standby,2019-11-21
Power Tools,Accessories,401841a4-3533-46e0-91f2-e04c813fcd69,Power Tools - Accessories - 5936,10457ff2-a102-4ad2-90f8-28aaa2756ec2,Off,2019-05-16
Electronics,Other Hardware,9dda705e-7216-4d9e-9cde-379098c15c8f,Electronics - Other Hardware - 24934,d6ff9f45-a0d5-4acc-8b55-573151df8bdc,Standby,2018-05-02
Electronics,All-in-One,59288d34-c627-48cf-8690-b9844e2de1bd,Electronics - All-in-One - 10797,dc2d41e1-fdc1-451b-90e3-9693702071bb,Paused,2019-09-15
Electronics,Speakers,c2018bea-d4d2-43e7-8381-dbc09328321e,Electronics - Speakers - 5216,952f5af7-43ae-437c-8693-59dbb91150aa,Online,2018-04-14
Power Tools,Cordless,93291772-87b3-4d08-8f3f-0ea011df4573,Power Tools - Cordless - 17522,a4a1cd10-28c2-4bc0-8e49-24b554178af7,Off,2019-07-21
Electronics,Surveillance,d829a86e-fd13-4e65-be08-2e5fc6fb8277,Electronics - Surveillance - 7772,3d4c51b0-d923-486e-8f68-8a94f591fe3a,Paused,2018-08-21
Electronics,Safety,0fdfc22f-bafc-4229-958d-4df2b0c7002e,Electronics - Safety - 13904,4c1bd67c-3382-4edc-b063-3a869d5975e8,Off,2019-12-21
Electronics,Speakers,0a63b3c0-8093-47a9-a354-3ed0084f1d96,Electronics - Speakers - 10150,fc79d35f-ae5b-4414-b22a-94edd7baee1b,Online,2019-12-28
Electronics,All-in-One,3c88c6e5-3151-4c30-965e-ac89d68c2444,Electronics - All-in-One - 15629,090c1ab0-9be5-4978-827d-b5e1342227f1,Online,2019-11-01
Electronics,Surveillance,3c2a9c94-9aac-4ebf-8b7b-6480d962abfd,Electronics - Surveillance - 8794,1891dc20-a074-4520-ac74-4614a31fb042,Online,2018-10-31
Electronics,Surveillance,5ece2cde-2088-4229-84aa-abfd7881cb6d,Electronics - Surveillance - 20977,d6192fe0-7d4b-4834-9464-4321c79ca51d,Standby,2019-11-29
Electronics,Surveillance,1588e4a8-2858-44e4-b285-049a456154db,Electronics - Surveillance - 7724,e0e88130-a268-4573-bd41-781828a637f1,Off,2018-08-12
Electronics,Surveillance,20b6ae97-d25c-42a0-95ee-5ced6d7e39f2,Electronics - Surveillance - 878,03db6882-e79e-4ef7-b195-7eaa429afe9c,Standby,2019-09-06
Electronics,All-in-One,8526c825-1ebf-4d8a-9d8d-72cf947e01f5,Electronics - All-in-One - 14646,ade1f742-99cc-4333-9dc4-b969961f86e2,Paused,2019-10-21
Power Tools,Cordless,5e7eb509-d3e5-427f-a71d-4497e972a3b5,Power Tools - Cordless - 7350,e8870822-8374-45b3-b899-98385dd47d59,Standby,2019-08-16
Power Tools,Accessories,c2266e7a-652d-42a9-982a-2b100c333449,Power Tools - Accessories - 456,e16b58aa-6397-4fa6-aa01-7f7d769fb079,Paused,2020-01-09
Power Tools,Cordless,b448feae-90cd-4338-b55b-f42219b7e602,Power Tools - Cordless - 10061,49c2e090-11ca-41d4-884f-3964d6df2621,Off,2020-01-28
Electronics,Speakers,157ce619-71e3-4d05-b52f-2bbf7839e54f,Electronics - Speakers - 20879,d7f3a381-0218-4a9d-8b18-78c9f5e79654,Off,2019-12-03
Electronics,Surveillance,5d7e5085-4d5e-47f0-93c7-c624f69757ce,Electronics - Surveillance - 6719,1399539f-6cea-4708-ba38-c5b687f82d14,Online,2019-11-26
Electronics,Surveillance,3ca3e601-36f3-4bb2-93fd-252fee070099,Electronics - Surveillance - 4195,d18051ae-d029-4ff9-a227-86d059653c72,Offline,2018-07-21
Electronics,All-in-One,36ca23cc-3e27-4b2d-89ec-23f4e6bfd78d,Electronics - All-in-One - 21378,0990099b-2ba0-4b5c-8db6-73ff98ce3a54,Offline,2019-04-02
Power Tools,Cordless,ed09c38a-5036-4f52-8c08-a88f257897ed,Power Tools - Cordless - 15306,c6f8752a-5671-4746-9865-3185e8d707a9,Online,2018-03-18
Electronics,Speakers,151cac2a-d6b0-4114-94d5-a8f94573fe18,Electronics - Speakers - 9766,6d45bee7-b2bb-4424-ac51-81ed5a2560c0,Online,2020-05-03
Electronics,Speakers,0d67a9ed-0bcc-4c05-8815-de6f48349699,Electronics - Speakers - 15067,ba334bc7-887f-4aec-a477-26113303d75f,Offline,2018-06-11
Electronics,Surveillance,3ce239a8-2599-4285-9e23-069b459490e5,Electronics - Surveillance - 21427,ead96de6-889a-4b4b-b64e-4b4a3a4ce1cb,Standby,2019-04-26
Electronics,Speakers,79e3be5c-9b46-4ce2-a99f-cdf2eb6fa30d,Electronics - Speakers - 1804,62058551-9ad7-4c1e-b20b-8151321731b8,Off,2019-07-14
Electronics,Surveillance,e48230ad-a2e1-4c20-a800-04e7b1440546,Electronics - Surveillance - 9052,fc79d35f-ae5b-4414-b22a-94edd7baee1b,Paused,2020-04-23
